uuid,downstream,lon1,lat1,lon2,lat2
urn:uuid:a6c3d760-e06b-48a5-a3c7-661167e4915d,urn:uuid:b78775e7-662b-4e40-95ef-64454ca9e517,119.910000,32.518333,119.940833,32.521667
urn:uuid:97c1824e-e840-493e-b62a-9ccf5d29fb76,urn:uuid:7649af0d-9a25-4dfe-9cc6-bd705b4bd805,114.503333,33.082500,114.415000,33.087500
urn:uuid:11a1cc1d-4036-49a2-94c5-487e1a34896a,urn:uuid:7cf6495f-797d-4f14-9cab-43ce642db2a8,112.759167,27.185000,112.756667,27.202500
urn:uuid:1d3189b3-ee62-455d-b593-0155889721ba,urn:uuid:8496f6d4-cc1a-49f3-85f1-33c5c5c10632,106.205833,29.214167,106.221667,29.153333
urn:uuid:493875b1-80ea-4e12-a14d-ea0a6406f004,urn:uuid:cb8b31e7-e841-44c6-acb0-ca251d04b875,103.391667,31.687500,103.432500,31.694167
urn:uuid:8b6943ce-3d75-4054-94f0-69bec79a1064,urn:uuid:922c17cd-8721-4fac-ae32-239167e16872,114.465833,34.114167,114.400000,34.189167
urn:uuid:fdd98077-cb8d-40b2-8233-cfe0ef95631b,urn:uuid:daab0721-1b78-419f-9c38-83b7be2f2a1c,108.638333,33.640000,108.509167,33.653333
urn:uuid:5379d1bc-979a-4f62-b226-e0ff7b0a250a,urn:uuid:0a80c5d9-e42f-409a-97a1-5ed7c0e129c4,118.540000,33.283333,118.535000,33.300000
urn:uuid:02f629bc-e1b1-440f-bbd3-67db69980977,urn:uuid:6c78a8a0-6941-4396-a722-e6128ec927ea,113.965000,27.202500,113.990833,27.231667
urn:uuid:fabf5077-ce6b-4454-b641-1a614e97290f,urn:uuid:a040a4e9-a57d-4f69-b5d2-f0b1a2de98ca,105.480833,30.052500,105.389167,29.969167
urn:uuid:c4b03b7a-7bb9-4e9e-a126-e67283cef3aa,urn:uuid:a76be8f5-5109-4f7f-8e88-5ee93a5e7381,119.305833,32.193333,119.335000,32.106667
urn:uuid:142173fb-9e93-4632-bcec-7f50814ad325,urn:uuid:596cd36b-3b25-457a-b412-f8154c3db44d,102.196667,30.217500,102.223333,30.227500
urn:uuid:c0a25b4c-a550-49ce-b1e6-12448dc9aa25,urn:uuid:895481fe-2aa0-4b9d-87de-9c138a21119c,112.403333,25.791667,112.374167,25.804167
urn:uuid:dbe9d01d-8286-4a5b-a702-268b94d53f2c,urn:uuid:772afe2a-f1b2-41a7-b589-b8af168ecfe1,109.975833,29.315833,110.035833,29.244167
urn:uuid:d8be9790-5ed8-4292-aad9-5d453346b812,urn:uuid:65711c2d-c910-4882-97c6-67c742e08dac,117.706667,28.180833,117.657500,28.156667
urn:uuid:da9db419-330f-43c3-93ee-b225b9af40f1,urn:uuid:e8c947db-523b-4004-a5d1-ad89579e92eb,102.879167,30.468333,102.892500,30.480833
urn:uuid:b663bdd6-b1ce-4e65-ac5e-4f1a48e5e9ca,urn:uuid:8584352e-95f9-4213-85a2-e2bbdb3f117e,111.195833,26.354167,111.178333,26.361667
urn:uuid:3f3dd00c-e84e-4fef-af82-e73480ecdc81,urn:uuid:5d37225d-83f3-4cb7-8d1b-d344f21bce30,115.210833,32.200000,115.191667,32.120833
urn:uuid:288793cc-e213-473f-bf6f-b08a00aab49a,urn:uuid:df2a589b-c679-4213-b400-11b9517359bf,107.864167,27.275833,107.895000,27.244167
urn:uuid:574a4a40-da1e-46ce-a8b1-52c8fd6f62f0,urn:uuid:5f582c00-3d33-469d-a212-f5dc5fa823ac,102.120833,26.906667,102.182500,26.880833
urn:uuid:64a06b04-1951-4c54-884f-ee1f76776718,urn:uuid:bf24bb65-8f2d-4e52-a8d9-8e31209d5439,117.747500,31.770833,117.750833,31.787500
urn:uuid:8c6da8a7-2bd1-4da4-a692-86f92942b7ed,urn:uuid:d648d40d-4371-4f8a-bc5b-d23364f7b4a2,114.041667,31.700833,114.032500,31.727500
urn:uuid:df733253-a4bc-43d2-997d-82368d319a88,urn:uuid:c3eb9e2e-9694-4a03-aff8-d10b53c3ff22,107.275000,32.519167,107.327500,32.626667
urn:uuid:cb230691-eefc-480d-90c4-7ee632ce8988,urn:uuid:55d83dbe-f732-48d6-8e5b-391d3e6329d3,103.904167,27.348333,103.883333,27.334167
urn:uuid:c31fafc6-3dd3-40f7-8a56-830d15f3be5b,urn:uuid:243f1c24-3de1-4d23-a1b4-fc48f86c8ffc,102.039167,29.221667,102.019167,29.198333
urn:uuid:94ab153f-13d7-4aa0-9b2c-1a1fac3479e9,urn:uuid:35deab46-7cf2-4f0a-acea-9378cbc3ecfc,115.115000,27.202500,115.102500,27.184167
urn:uuid:fb2b675f-3b24-4873-b14a-c3280cee4de7,urn:uuid:3625d9e4-801d-4b9c-9433-97bed3c90ace,100.525000,27.263333,100.513333,27.308333
urn:uuid:8857025d-c5dc-4b1d-8b41-e6ec05624bd5,urn:uuid:d03db77d-48aa-42d3-98c7-c21335cd272d,115.095833,34.369167,115.113333,34.443333
urn:uuid:50a40e71-f0cf-4900-a01a-11a962ddf786,urn:uuid:19a80393-4e85-4079-a2a7-47cfe7ba0238,113.405833,29.915833,113.405000,29.920833
urn:uuid:c20c6cdc-7b90-4de5-8044-d9c171ec64b7,urn:uuid:1eb1eb24-209c-4d8b-be8c-ae3e4026b461,103.885833,33.168333,103.800833,33.138333
urn:uuid:60833164-d4c3-44ce-a44b-cbf95168b3e5,urn:uuid:c491bf78-2a6a-4ac9-a3ee-413f97d7dd1d,107.630000,33.195000,107.628333,33.325833
urn:uuid:8fbc4644-08f1-4226-bcac-7906ac7de17f,urn:uuid:f03ad2d9-48d5-4701-a98a-4476c76c33a9,109.870833,30.130833,109.835000,30.127500
urn:uuid:57368e25-c505-4a53-8f30-5eded18ba06c,urn:uuid:d96ab20a-3f0d-4e65-9b7b-f73041a72154,113.324167,31.311667,113.305000,31.370000
urn:uuid:8ab59655-1b4d-4746-bbd9-3ecbc416d8e8,urn:uuid:cc428043-566d-44c5-acae-c250763be321,109.093333,27.650000,109.059167,27.638333
urn:uuid:f4f8b893-9946-4311-b8c8-f0395bcbca80,urn:uuid:6e826135-1c0c-412a-a1dc-7d9b8f15a752,117.748333,30.761667,117.703333,30.726667
urn:uuid:0a45dd17-ae1d-4a28-81d1-bf10447af925,urn:uuid:c2ec9f53-6648-423f-b4a9-b45d81bbdcba,115.536667,31.489167,115.497500,31.502500
urn:uuid:5afb71bf-a32f-4843-bad7-fc41c1de63b3,urn:uuid:80c71b89-6722-43ab-a1c5-1aa9b3cdb86b,114.164167,34.584167,114.160833,34.603333
urn:uuid:bb368068-344f-46f2-b292-f9724d652227,urn:uuid:5357d9bc-073a-445b-93cc-5d62af8ec6b1,115.888333,28.195833,115.895000,28.181667
urn:uuid:7df3555d-cf08-4301-b9ce-ef742db15b59,urn:uuid:5ec3122b-352d-4d60-af51-6b7da37da89b,113.456667,27.870833,113.470833,27.884167
urn:uuid:29497cf5-a0af-4369-8932-d8887db4bd1a,urn:uuid:682f9b91-69bd-46ea-9a71-69bdb5f57fbc,114.769167,34.337500,114.743333,34.408333
urn:uuid:63f98e99-3249-4f42-b5eb-f0dcf39adcbd,urn:uuid:ea15b518-7a1e-4293-b0c2-e5660511dd59,107.993333,29.858333,107.985000,29.903333
urn:uuid:026f25fa-9587-42ea-9b40-2e6260435636,urn:uuid:e8938dfe-ce20-42ed-9578-b54f8c0b93f9,101.963333,30.604167,101.937500,30.590000
urn:uuid:7aacbe20-a605-42a7-be73-094266ecf4b2,urn:uuid:98297db6-8875-418e-897a-02c407dce307,105.747500,30.253333,105.773333,30.323333
urn:uuid:307c84f4-e363-4130-ab9c-f59c989ca9bb,urn:uuid:3e9a5e98-c76d-4e85-b460-01c140aa58db,105.062500,33.901667,105.077500,33.936667
urn:uuid:154bae0f-8b7c-4944-b75e-610cdc7a8757,urn:uuid:00b4bab2-2a3b-418d-beeb-73c8896b6533,119.437500,33.286667,119.355000,33.279167
urn:uuid:00bcff03-967d-4f5c-b34a-cb8114255121,urn:uuid:e22036a2-79fb-4916-99a2-671b0659db03,112.750833,25.932500,112.712500,25.883333
urn:uuid:199baa4e-d0e8-4a1c-b43f-d80f84b31653,urn:uuid:0dfb9967-9caf-4e37-bb43-2fb84f4a4fd5,100.997500,27.998333,100.995000,27.999167
urn:uuid:12afd713-9289-4835-9647-ff5485b319bc,urn:uuid:5cb6495e-410f-4dcc-bbc7-1552d64a714b,93.475833,33.533333,93.450833,33.527500
urn:uuid:8fc58bca-d03f-4b2d-b884-410489116aa3,urn:uuid:a1b64561-c553-428a-99a1-ed39c467a066,113.492500,33.276667,113.485000,33.266667
urn:uuid:59461f60-8d4d-47a6-a6b5-252497913150,urn:uuid:928cb5e5-ff6f-4674-9f6e-e70b60c833f6,111.250000,30.833333,111.211667,30.874167
urn:uuid:c5ec839d-e9d2-4977-b0ef-123e18601e8e,urn:uuid:ca21bccc-f92f-43e2-a45a-343d943fa8b6,113.538333,28.436667,113.605833,28.440000
urn:uuid:8fe287b0-dc7f-49df-8ae9-ff77a4c505be,urn:uuid:720d1690-aff5-493b-865e-69d3f05167f9,104.449167,32.170000,104.415000,32.145833
urn:uuid:e6fdb03f-7068-4494-aca7-5d24b11f71ea,urn:uuid:96f329d3-fc1c-4f69-90aa-a8ce1707fdd4,108.249167,31.815833,108.322500,31.768333
urn:uuid:4de8ad20-e66d-43bc-bc96-0acaec0d16da,urn:uuid:aad1afae-4b15-4911-ab85-ef408cce76d5,119.275000,30.941667,119.299167,30.822500
urn:uuid:dd85babe-dd31-43d1-acc5-8b113d69fec9,urn:uuid:4a3d486d-9593-4302-bb7f-05fc80c5f210,104.861667,33.036667,104.819167,33.070833
urn:uuid:fd3b4e3d-2535-4518-95db-6a086b250182,urn:uuid:663264d5-0140-4642-adab-6d5d65e9cf08,90.952500,35.238333,90.923333,35.240833
urn:uuid:fef56821-124b-4f9d-b476-fe27732de98e,urn:uuid:97c29f81-2149-4402-87ac-a4eb0df4ddf3,106.503333,29.000000,106.496667,28.929167
urn:uuid:a8398f34-3154-496f-9246-db3e42a2c961,urn:uuid:22825dae-601a-4368-badb-69e39dc70698,106.786667,31.095833,106.772500,31.105000
urn:uuid:3653403d-7fef-4580-9040-2f63a0fe6a4e,urn:uuid:54b268ef-79c8-42d9-b8de-a6741b00d63b,111.615000,28.451667,111.579167,28.447500
urn:uuid:5311ea5d-1c28-40d6-9f16-b35dcf98e2fb,urn:uuid:42e7b828-dd7a-4ae5-9362-005d5438c033,119.380833,33.495833,119.330833,33.528333
urn:uuid:392ec7bd-3823-4b89-bc18-8b93bd704232,urn:uuid:39dcec4b-a96a-4bdd-8bfa-5df9a380ed5c,102.222500,27.383333,102.180833,27.355000
urn:uuid:859d3f94-ee94-4796-9e34-788a24abd449,urn:uuid:b8f45fe3-45a7-4670-8585-681d39311b17,108.310833,32.390833,108.209167,32.415000
urn:uuid:e6714cae-f7e0-4a15-a586-981c36cae2e8,urn:uuid:ef351978-8afd-43f7-a922-30acfe82eed7,109.621667,26.308333,109.695000,26.254167
urn:uuid:9169210d-0c5f-4d67-9a98-1b545cf57123,urn:uuid:c624cc06-0cc1-4428-a599-86e476a32cd8,114.978333,27.230000,114.964167,27.283333
urn:uuid:6d4b09a8-956a-4021-9791-c06950553e91,urn:uuid:103ea413-d8e6-4cfd-b591-3cf4fa35c3da,108.418333,32.116667,108.465000,32.115000
urn:uuid:aa926457-97ed-40a1-ac52-37fcedfd86bc,urn:uuid:da726539-d28c-4e1c-87c8-c4c38ee14417,111.191667,26.783333,111.290833,26.745833
urn:uuid:4d482997-2a8f-484c-8e75-c9d874339a2e,urn:uuid:89c106b0-0b12-422e-9e54-c1946f028f64,91.925000,34.336667,91.910833,34.342500
urn:uuid:61c02d96-46f4-4c1a-8038-6f20c323f277,urn:uuid:02fef12a-06f7-47de-af99-fd103524debc,111.970833,32.742500,111.911667,32.799167
urn:uuid:dc3038be-a6ab-4e56-9049-52f6a1524414,urn:uuid:19d209f7-21b8-4cb1-bc00-223a195f1a64,107.511667,32.963333,107.500000,33.007500
urn:uuid:7fe0f4fe-312a-4be0-93f9-39df40d1726e,urn:uuid:34712913-80e6-44f5-8790-834dd2736109,108.335833,29.273333,108.348333,29.299167
urn:uuid:e172d906-b180-4386-8b8c-15bee3b3d796,urn:uuid:2a40c26d-5fb5-4d34-9857-b293907b626c,112.723333,32.431667,112.778333,32.413333
urn:uuid:4ee8cae0-a06a-420f-8fa7-4d1210064b38,urn:uuid:f086ceff-d7e3-47ae-b63f-b0a799ca6c55,99.487500,31.405833,99.507500,31.387500
urn:uuid:a4b311cd-1533-4a56-a102-ce0305b15c64,urn:uuid:799b9c58-b74a-4b8d-b637-49d2db1d719c,113.875000,33.694167,113.777500,33.840000
urn:uuid:c4337783-18a1-4eed-94e2-bd439d390c03,urn:uuid:8338bbd6-1c5f-4de8-857c-b021892270a0,116.347500,31.556667,116.369167,31.506667
urn:uuid:7d5755fc-c47f-4f97-9665-91f03c6099c2,urn:uuid:0cd6ba1f-ca81-4d88-90ff-df4bde364273,100.881667,28.860833,100.817500,28.850000
urn:uuid:339b6388-e305-42c1-a122-7a43b76ec88a,urn:uuid:7e22a48f-1797-44fc-8fd8-6a5a549ed20a,116.087500,31.145833,116.098333,31.137500
urn:uuid:2b83ed89-0b54-4c95-b934-517e9be01afd,urn:uuid:fd5a3bc2-9ed3-475c-9ff3-e6c78fe52d8f,106.927500,27.940833,106.911667,27.980000
urn:uuid:107fc89a-ec1a-47da-890b-3036908b50c6,urn:uuid:55ed2f67-a826-4a0e-902e-9aa0b5fd7ded,102.401667,30.932500,102.371667,30.816667
urn:uuid:36fb8ba3-c2a9-4266-b003-37fb7a8483b0,urn:uuid:79b0c46b-4334-47b1-8333-2c330d0d5a56,103.450000,26.562500,103.450000,26.440833
urn:uuid:b26cc0f4-35d9-43ac-af56-c3fff40b24b4,urn:uuid:d994c451-f350-47df-85a0-e273f232e057,100.030833,28.294167,99.935833,28.468333
urn:uuid:7fffa1a1-89ba-4eb8-8a91-6a1baf9edfc6,urn:uuid:5cd0672d-7bde-4a8f-8178-d8ed5a44cfa3,106.463333,28.427500,106.496667,28.397500
urn:uuid:ddfb022b-a6a1-4054-a83b-ef8645b8d904,urn:uuid:602b79a6-a1bf-45e7-82e9-6476471dc32d,113.536667,29.146667,113.593333,29.107500
urn:uuid:aec00be4-2ebd-4341-a698-2734415bac07,urn:uuid:69a64b4b-9d86-4876-8b13-ab29898d33a8,114.695833,27.745833,114.664167,27.664167
urn:uuid:d8043834-9d5f-4cbf-a551-a7da0e521069,urn:uuid:2a39817c-eaa6-4ea3-8563-07a42ca5264f,109.064167,32.710000,109.049167,32.710833
urn:uuid:0596e1bc-3183-41d8-b3c1-ae535d0b18b8,urn:uuid:24c9a729-ae83-42af-a853-b72709086682,107.156667,31.206667,107.216667,31.397500
urn:uuid:ddc30fc7-d754-4efb-aecd-82c97963e430,urn:uuid:f1711d30-53e5-4c66-bb82-6aa930df61e8,106.804167,33.135833,106.769167,33.129167
urn:uuid:36369f66-7e33-482f-8369-2b070daf8605,urn:uuid:1ab305cf-bdfd-4400-ae69-0d7d6a1789a4,107.258333,30.959167,107.228333,30.889167
urn:uuid:871a1c2b-dcb2-41ac-9d0b-7d1cfea6f47c,urn:uuid:cfa09d79-5009-4bfb-a787-9ebd5efe7caa,110.651667,27.074167,110.613333,27.066667
urn:uuid:b31a7084-be4b-4f34-86e6-2db12796875b,urn:uuid:9103d572-3dd8-4914-afef-c3848d8380a8,116.485833,32.356667,116.493333,32.312500
urn:uuid:9bc822c4-afa2-4674-ade5-95e42fd4fa00,urn:uuid:682ac425-ce39-438c-ae60-30e2939cb7a3,103.651667,26.403333,103.665000,26.452500
urn:uuid:48df5127-68df-47f9-9cfe-66d3b41e3c41,urn:uuid:31950a19-7867-4bc8-ba04-462c5850eeba,100.092500,32.969167,100.090833,32.969167
urn:uuid:86154fe6-0649-41aa-87d2-6e08808fdb39,urn:uuid:b49d7d99-7b1a-4177-8974-96913d77eb9a,107.904167,32.265833,107.957500,32.285000
urn:uuid:b1624dbd-06a6-4233-8883-1c4b4c0588ee,urn:uuid:96e0d6a6-84a4-4298-8369-728d0cbdff5c,115.718333,30.342500,115.748333,30.379167
urn:uuid:be183649-3cf4-4e5a-ab55-52c32a771806,urn:uuid:0442b846-98e8-4f8a-b47c-c49850803a2e,105.057500,32.197500,104.965000,32.160833
urn:uuid:c03652a9-92c9-4623-9513-65eb09f08083,urn:uuid:a20dd8c3-6421-4616-88e7-ba355df8da3e,107.609167,31.133333,107.710000,31.201667
urn:uuid:0309061e-727d-492b-8a06-2a1751744e59,urn:uuid:e321aa3e-6c33-441c-9161-07f1d4446028,103.542500,25.770000,103.558333,25.745833
urn:uuid:dfb2fe1b-04e1-4500-a788-52d4fdac438a,urn:uuid:0e36cb13-fe52-4cc4-addf-894b5dc84a85,94.510000,35.244167,94.572500,35.254167
urn:uuid:08cb10e3-28f6-4a6d-883d-aeeb1e4bcfe7,urn:uuid:d11a2d77-0b4c-4f48-bbfa-266654c39866,92.267500,33.089167,92.317500,33.084167
urn:uuid:e8dccbe4-e289-4b7c-9736-f59917e4da5a,urn:uuid:734c2590-5624-4515-a931-4486ef872e4e,93.562500,33.500000,93.535000,33.419167
urn:uuid:170dd239-20e4-4aa1-bd5d-b24609c1194a,urn:uuid:77ab2601-5fb4-4cd5-a896-20a1213a79d3,107.614167,28.160833,107.589167,28.131667
urn:uuid:fa2aae43-24c5-400a-9ce6-57ddcbe01d8b,urn:uuid:a7af8e2f-2c8a-45c0-801b-06d806afd31a,117.179167,31.893333,117.089167,31.932500
urn:uuid:78aa4bea-c0a9-4284-9463-a2908896367b,urn:uuid:b507ccfe-12e6-4927-84b2-20f2985844ca,115.605833,27.685000,115.636667,27.738333
urn:uuid:1b285d71-5ec5-4461-a912-5fa8e254786c,urn:uuid:64bcb6fb-c7b4-4f58-bea0-1fd8fc9dd9db,107.775833,29.004167,107.709167,29.070833
urn:uuid:99bdcdf8-597a-4354-8b7e-4874ffd04f66,urn:uuid:a50ee080-f0e1-42e9-a671-87dad3ac2384,117.794167,30.179167,117.757500,30.157500
urn:uuid:1b939a19-f68b-4faf-a322-e22ab55331df,urn:uuid:be17a9e4-f49d-4b8e-898e-c93697612ee0,103.000000,27.481667,102.951667,27.529167
urn:uuid:0962c81e-ce97-4f2d-a111-ffd60a41d294,urn:uuid:d97b3dbd-261b-45e0-82fe-a6b062d172c2,119.434167,32.221667,119.465000,32.158333
urn:uuid:27d92d52-0dbd-4993-8975-f89bcce91531,urn:uuid:798d4203-3e7d-4635-ad38-73c3299005e1,117.046667,27.612500,117.042500,27.573333
urn:uuid:abfe83c4-7b7d-47af-88cc-4d9b18f125f5,urn:uuid:54267461-d5da-49e1-b171-7977f842d81e,115.094167,26.991667,115.100833,26.988333
urn:uuid:a2d6bade-0a9b-4893-825a-38a484062e85,urn:uuid:0daa9267-a01b-4f6c-8de2-5bc30ef0de04,110.694167,27.928333,110.733333,27.903333
urn:uuid:f02aef38-d20f-4d59-b24c-45628b14917a,urn:uuid:3f319059-2934-4163-ade7-ad4ba6892002,111.450833,27.576667,111.457500,27.502500
urn:uuid:fc312270-08f7-4d71-9cd0-975f9cade9c0,urn:uuid:9d723810-3818-44ac-ab53-3ec90e99e90e,116.385000,26.635000,116.422500,26.591667
urn:uuid:79dd292f-740c-4f5b-b0cc-afc91fa936ba,urn:uuid:f5b324e8-9b98-4af7-8318-908bb9969827,101.427500,30.341667,101.350000,30.360000
urn:uuid:6f28b857-ef67-4ed3-8224-d29ccda5bd88,urn:uuid:9a3fd8a9-08d7-4424-952d-c9e219587e42,111.657500,32.413333,111.669167,32.584167
urn:uuid:c7974c33-f38c-43ca-9705-4501463188b8,urn:uuid:61207566-8d54-4060-9b8a-f6df8d0032e5,105.637500,30.488333,105.601667,30.507500
urn:uuid:7a37e0ec-fd21-4fe6-8222-56601440e2e8,urn:uuid:ea0e1bbd-2bf5-4260-8e54-56947f9b54b9,110.937500,31.795000,110.964167,31.780000
urn:uuid:f87e7ff5-9594-460e-99a6-e4779702790b,urn:uuid:cf5b2261-b85e-45da-a6ec-f3868747aa81,114.379167,31.427500,114.351667,31.554167
urn:uuid:1b11f678-5c54-4f92-99b8-0c996a3c9b0a,urn:uuid:7639e936-5404-4362-9c65-c90dd767d02f,102.110833,29.655000,101.948333,29.614167
urn:uuid:43898c75-764d-40c5-872c-03a2ed38b40c,urn:uuid:a7564392-a12a-467c-8b3b-65473c54db1a,114.833333,28.200833,114.845000,28.099167
urn:uuid:6ea786b7-aeec-429c-a616-7c0b832b9485,urn:uuid:11044f0f-893a-41ca-86fb-f3bd1fab25f7,111.363333,31.215833,111.408333,31.223333
urn:uuid:303b4b3e-6dd0-43b2-966e-30b6f6033bad,urn:uuid:34f0dd60-e454-4cfa-a25e-ec01c4030328,99.623333,32.014167,99.650833,32.019167
urn:uuid:97d91c7d-8683-4e81-a7be-e0e422ce1b5e,urn:uuid:87abcaf8-c420-48c0-898d-0d2bb049626f,107.785000,32.225833,107.828333,32.195833
urn:uuid:8cde9364-7bfa-48fa-b568-34929566bf0f,urn:uuid:903c456a-af18-44f7-a486-e0e0baf0b3d0,104.320000,29.881667,104.386667,29.863333
urn:uuid:d41641c1-080e-400a-890d-505c3d247e28,urn:uuid:6d07bef1-e36a-4c02-99e6-9b87e065f22f,113.592500,30.026667,113.548333,30.026667
urn:uuid:1458bf28-9614-43d2-806e-d76f15a424bd,urn:uuid:3a294141-711e-4831-9b47-f0138596c3ce,91.250000,35.391667,91.150833,35.404167
urn:uuid:f4a3e106-5ad1-4a60-85b2-1b98895db2c2,urn:uuid:daad08b0-622f-4ac1-a882-a91da7500b20,93.190000,33.472500,93.174167,33.531667
urn:uuid:dea62753-5c2b-48ad-9909-2583a5e318bf,urn:uuid:038f0bcc-29e2-41aa-90c0-ef6b5b1ec3a4,117.887500,28.699167,117.804167,28.789167
urn:uuid:802540bd-c1bf-4893-8346-ce87346ccd71,urn:uuid:aeeb328d-8023-4884-a1d3-e1d02e5b9a5a,112.574167,30.038333,112.522500,30.025000
urn:uuid:0ef8fa83-7521-4151-a647-3e1947fe55eb,urn:uuid:9a9d6f44-901e-48b8-80a9-11e46d72c7c5,99.554167,31.994167,99.557500,32.060833
urn:uuid:25153ac3-6c01-4290-ba94-0477c883d065,urn:uuid:a3a9114c-de10-43d7-893d-0987fd29b4f0,100.087500,27.756667,100.006667,27.727500
urn:uuid:1662597d-2a6e-41df-95c7-21fb860c99e0,urn:uuid:a52e5977-c931-42ec-8ddc-f2884604aefa,117.441667,32.223333,117.408333,32.212500
urn:uuid:1316bd79-6b3f-4684-ae9f-5b228ac5a93d,urn:uuid:da9db419-330f-43c3-93ee-b225b9af40f1,102.892500,30.480833,102.914167,30.525833
urn:uuid:e977ebe6-3e6c-4bda-b9f9-804a35032904,urn:uuid:30ede2e3-8c45-4055-9512-15777f2b8af8,106.825000,30.996667,106.835833,31.049167
urn:uuid:facbe715-c89d-470d-acf7-9ac30d78d22f,urn:uuid:ef4f947e-33d9-4844-ad04-51a46584ad22,117.946667,31.256667,117.968333,31.282500
urn:uuid:3bf56604-cc9e-4031-ab92-60318e8d0004,urn:uuid:d7c6e66f-0ecb-4a30-a6f3-a399ac64d1fd,116.218333,29.140833,116.182500,28.938333
urn:uuid:2aa5375b-bb56-438f-aaf0-bdcf1d5770d6,urn:uuid:5bcf52fd-dd45-48e3-ab5a-961f57b2956b,114.242500,32.460833,114.261667,32.505833
urn:uuid:f3037daa-615a-45d2-afba-a7df11a7ee06,urn:uuid:67d02bab-90bc-4b80-8b39-30dc17ebc6bc,110.302500,28.707500,110.321667,28.724167
urn:uuid:8cd08562-552c-40a9-975a-0fe4b72f8b34,urn:uuid:02f26a24-604f-49ca-aa61-6a2f60efbe53,103.106667,30.850833,103.070000,30.835833
urn:uuid:976bd5d7-09a7-48c2-99ba-7ce9e6e052e2,urn:uuid:1c1af141-d1fe-465d-9008-110ed213f896,110.104167,29.415833,110.075833,29.300833
urn:uuid:93dc6497-4703-4f35-98d6-c36a45a79ef1,urn:uuid:8650c8ea-ddf6-474e-8e90-56f644d86246,110.733333,25.663333,110.793333,25.675000
urn:uuid:b9b86bc8-91c9-42f4-a4b5-9a49a6851ec1,urn:uuid:d60d3d0e-9aa5-4403-8c92-c02ad30821e3,106.383333,34.303333,106.360833,34.406667
urn:uuid:23cfedfc-6456-41fa-80a0-af2b624cac71,urn:uuid:7efbf313-8a0a-4fb1-a2ed-4a5939a9e95a,112.636667,26.929167,112.727500,26.793333
urn:uuid:3bf1004d-414d-4f0f-a0ea-ee1bb1145d79,urn:uuid:06642bcd-8bbf-40f3-92db-70960852aa2d,107.093333,28.299167,107.080833,28.251667
urn:uuid:c9e33846-22b0-4438-a261-8c2624cf6f8d,urn:uuid:1130972b-e99d-4a73-b0af-76e83b7aceb3,115.665833,30.444167,115.661667,30.461667
urn:uuid:ef2f5d09-8854-436c-bbf7-44f9e7caf05c,urn:uuid:83ac9864-a62d-47e4-9cfa-74bf53d0cea7,98.717500,32.494167,98.733333,32.561667
urn:uuid:7e8283b8-4d83-4838-a2dd-62dfda3dbf5c,urn:uuid:fb157d52-efb5-4cbb-820d-4eb1f416bb51,94.530833,33.975000,94.502500,33.930833
urn:uuid:f7b67832-66a5-477f-b779-1012f958c593,urn:uuid:9794431b-c0b8-4d63-82e3-ad64fa6d821c,112.250833,28.127500,112.230833,28.136667
urn:uuid:c63c0c84-0c91-4894-884c-2ca7ef765bd3,urn:uuid:7b25d0dc-48ac-4ce4-9be8-5b7163ac5138,104.455000,33.245000,104.508333,33.250833
urn:uuid:7c093f7c-0f4b-4e63-bb24-e570047c6418,urn:uuid:35b19e8d-1056-473f-b821-678cfbd51c68,99.115833,29.094167,99.110833,29.136667
urn:uuid:bcc1066e-02e1-4955-89ce-2ce90647c22f,urn:uuid:8ca8034e-02bb-43e4-80cb-329165fe1e7a,103.377500,25.419167,103.370833,25.371667
urn:uuid:e7611710-2954-4893-8909-e450b94482b3,urn:uuid:75dd8b32-687e-4a2f-925f-2bb24bf13671,107.457500,30.772500,107.415000,30.661667
urn:uuid:9091530e-1b73-44ff-9524-566aca97cf21,urn:uuid:16dc8262-ed2e-4f35-b91e-071af0db2fa9,94.662500,34.735000,94.647500,34.735833
urn:uuid:dffd8777-e9a2-4e33-9c9a-341bf8503203,urn:uuid:47fe89c8-4667-490f-b864-f20cfaaafdda,100.475000,26.545833,100.581667,26.555000
urn:uuid:98a98fbf-f743-4aec-9e74-7c7f959be143,urn:uuid:4554242f-f8ef-47b3-bc32-ee5e7b00a3c6,112.565833,32.050000,112.600000,32.044167
urn:uuid:126de79c-b09a-41e0-a0f2-11e67ebc2225,urn:uuid:ef13c6eb-89d9-4802-829e-f8f665fb94d6,101.769167,28.059167,101.644167,27.960833
urn:uuid:5fb514ba-450d-49bd-8237-698e5ab800a6,urn:uuid:77f832e0-f7d4-4c26-8f53-1c1f48ead13b,115.705833,34.184167,115.685000,34.292500
urn:uuid:46c5d8b1-46d2-4380-bd6d-07ff0cf15085,urn:uuid:e2f64f92-ddd0-453b-85f4-818f492fc043,97.020833,33.270833,97.029167,33.309167
urn:uuid:25caad56-bb9e-45d4-9665-4cfb2cdf9ccf,urn:uuid:ad50e0b6-5253-4214-ae82-d4070892390c,101.841667,27.888333,101.759167,27.910000
urn:uuid:1460dd35-f615-4aec-afc4-a8128de274f4,urn:uuid:bf9ca7e1-3df2-46fa-91af-5492b7f7dbf9,98.376667,31.655833,98.371667,31.664167
urn:uuid:4af38a98-7413-45f8-ab1f-4f53330708d2,urn:uuid:e56e566e-b83a-423f-abc4-68d0ff7aa3cf,93.826667,34.433333,93.792500,34.361667
